id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,timezone
5062,NZWK,medium_airport,Whakatane Airport,-37.92060089111328,176.91400146484375,20.0,OC,NZ,NZ-BOP,,yes,NZWK,WHK,,,https://en.wikipedia.org/wiki/Whakatane_Airport,,Pacific/Auckland
5063,NZWN,large_airport,Wellington International Airport,-41.3272018433,174.804992676,41.0,OC,NZ,NZ-WGN,Wellington,yes,NZWN,WLG,,http://www.wellingtonairport.co.nz/,https://en.wikipedia.org/wiki/Wellington_International_Airport,,Pacific/Auckland
5064,NZWO,medium_airport,Wairoa Airport,-39.00690078735352,177.40699768066406,42.0,OC,NZ,NZ-HKB,Wairoa,no,NZWO,WIR,,,,,Pacific/Auckland
5066,NZWR,medium_airport,Whangarei Airport,-35.769253,174.363713,133.0,OC,NZ,NZ-NTL,Whangarei,yes,NZWR,WRE,,,https://en.wikipedia.org/wiki/Whangarei_Airport,,Pacific/Auckland
5067,NZWS,medium_airport,Westport Airport,-41.737111,171.579033,13.0,OC,NZ,NZ-WTC,Westport,yes,NZWS,WSZ,,,https://en.wikipedia.org/wiki/Westport_Airport_(New_Zealand),,Pacific/Auckland
30560,NZWT,small_airport,Whitianga Airport,-36.828731,175.682802,10.0,OC,NZ,NZ-WKO,Whitianga,no,NZWT,WTZ,,,,,Pacific/Auckland
5068,NZWU,medium_airport,Wanganui Airport,-39.96220016479492,175.02499389648438,27.0,OC,NZ,NZ-MWT,Wanganui,yes,NZWU,WAG,,,https://en.wikipedia.org/wiki/Wanganui_Airport,,Pacific/Auckland
23485,O19,small_airport,Kneeland Airport,40.718639,-123.927298,2737.0,,US,US-CA,Kneeland,no,,NLN,O19,,https://en.wikipedia.org/wiki/Kneeland_Airport,Arcata,America/Los_Angeles
23500,O85,small_airport,Benton Field,40.5749015808,-122.407997131,719.0,,US,US-CA,Redding,no,O85,BZF,O85,,https://en.wikipedia.org/wiki/Benton_Field,,America/Los_Angeles
301188,OAA,small_airport,Shank Air Base,33.922217,69.07794,6890.0,AS,AF,AF-LOW,Baraki Barak,no,OASH,OAA,,,https://en.wikipedia.org/wiki/Forward_Operating_Base_Shank,"Camp Dahlke, Camp Maiwand",Asia/Kabul
30739,OABN,small_airport,Bamyan Airport,34.808916,67.816629,8367.0,AS,AF,AF-BAM,Bamyan,no,OABN,BIN,,,https://en.wikipedia.org/wiki/Bamyan_Airport,Bamiyan,Asia/Kabul
30795,OABT,small_airport,Bost Airport,31.5597,64.364998,2464.0,AS,AF,AF-HEL,Lashkar Gah,no,OABT,BST,,,,,Asia/Kabul
30815,OACC,small_airport,Chaghcharan Airport,34.526465,65.27102,7383.0,AS,AF,AF-GHO,Chaghcharan,yes,OACC,CCN,,,https://en.wikipedia.org/wiki/Chaghcharan_Airport,Chakcharan,Asia/Kabul
35372,OADS,small_airport,Sardeh Band Airport,33.3207015991,68.6364974976,6971.0,AS,AF,AF-GHA,Sardeh Band,no,OADS,SBF,,,https://en.wikipedia.org/wiki/Sardeh_Band_Airport,,Asia/Kabul
30877,OADZ,small_airport,Darwaz Airport,38.461708,70.881608,5250.0,AS,AF,AF-BDS,Darwaz,no,OADZ,DAZ,,,,,Asia/Kabul
31044,OAFR,small_airport,Farah Airport,32.366667,62.165347,3083.0,AS,AF,AF-FRA,Farah,no,OAFR,FAH,,,,,Asia/Kabul
31065,OAFZ,small_airport,Fayzabad Airport,37.122148,70.5201,3872.0,AS,AF,AF-BDS,Fayzabad,yes,OAFZ,FBD,,,https://en.wikipedia.org/wiki/Fayzabad_Airport,,Asia/Kabul
35374,OAGZ,small_airport,Gardez Airport,33.627366,69.237023,7790.0,AS,AF,AF-PIA,Gardez,no,OAGZ,GRG,,,https://en.wikipedia.org/wiki/Gardez_Airport,,Asia/Kabul
31787,OAHN,small_airport,Khwahan Airport,37.890021,70.20383,3593.0,AS,AF,AF-BDS,Khwahan,no,OAHN,KWH,,,,,Asia/Kabul
5069,OAHR,medium_airport,Herat - Khwaja Abdullah Ansari International Airport,34.209999,62.228298,3206.0,AS,AF,AF-HER,Guzara,yes,OAHR,HEA,,,https://en.wikipedia.org/wiki/Herat_International_Airport,,Asia/Kabul
5070,OAIX,medium_airport,Bagram Airfield,34.946098,69.264999,4895.0,AS,AF,AF-PAR,Bagram,no,OAIX,OAI,,,https://en.wikipedia.org/wiki/Bagram_Airfield,Bagram Air Base,Asia/Kabul
5071,OAJL,medium_airport,Jalalabad Airport,34.399799,70.498596,1814.0,AS,AF,AF-NAN,Jalalabad,no,OAJL,JAA,,,https://en.wikipedia.org/wiki/Jalalabad_Airport,,Asia/Kabul
5072,OAKB,medium_airport,Kabul International Airport,34.565899,69.212303,5877.0,AS,AF,AF-KAB,Kabul,yes,OAKB,KBL,,,https://en.wikipedia.org/wiki/Kabul_International_Airport,"Hamid Karzai International Airport, Khwaja Rawash Airport",Asia/Kabul
5073,OAKN,medium_airport,Ahmad Shah Baba International Airport / Kandahar Airfield,31.5058,65.847801,3337.0,AS,AF,AF-KAN,Khvoshab,yes,OAKN,KDH,,,https://en.wikipedia.org/wiki/Kandahar_International_Airport,Kandahar International Airport,Asia/Kabul
5074,OAMN,medium_airport,Maymana Zahiraddin Faryabi Airport,35.930801,64.760902,2743.0,AS,AF,AF-FYB,Maymana,no,OAMN,MMZ,,,https://en.wikipedia.org/wiki/Maymana_Airport,Maimana,Asia/Kabul
5075,OAMS,medium_airport,Mazar-i-Sharif International Airport,36.706902,67.209702,1284.0,AS,AF,AF-BAL,Mazar-i-Sharif,yes,OAMS,MZR,,,https://en.wikipedia.org/wiki/Mazar-i-Sharif_International_Airport,Mazari Sharif,Asia/Kabul
35379,OAOG,small_airport,Urgun Airport,32.939933,69.150064,7300.0,AS,AF,AF-PKA,Urgun,no,OAOG,URN,,,,Urgoon,Asia/Kabul
31849,OAQN,small_airport,Qala-i-Naw Airport,34.985472,63.117404,2999.0,AS,AF,AF-BDG,Qala-i-Naw,no,OAQN,LQN,,,,,Asia/Kabul
32081,OASA,small_airport,Sharana Airstrip,33.12575,68.838517,7340.0,AS,AF,AF-PKA,Sharana,no,OASA,OAS,,,,Sharana Air Base,Asia/Kabul
5076,OASD,small_airport,Shindand Air Base,33.3913,62.261002,3773.0,AS,AF,AF-FRA,Shindand,no,OASD,OAH,,,https://en.wikipedia.org/wiki/Shindand_Air_Base,,Asia/Kabul
32288,OASN,small_airport,Sheghnan Airport,37.497642,71.508484,6700.0,AS,AF,AF-BDS,Shiveh,no,OASN,SGA,,,,,Asia/Kabul
32449,OATN,small_airport,Tarinkot Airport,32.604198,65.865799,4429.0,AS,AF,AF-ORU,Tarinkot,no,OATN,TII,,,https://en.wikipedia.org/wiki/Tarinkot_Airport,Tarin Kowt,Asia/Kabul
35323,OATQ,small_airport,Taleqan Airport,36.770699,69.531998,2606.0,AS,AF,AF-TAK,Taleqan,no,OATQ,TQN,,,https://en.wikipedia.org/wiki/Taloqan_Airport,"Taluqan, Taloqan",Asia/Kabul
5078,OAUZ,medium_airport,Kunduz Airport,36.6651,68.910797,1457.0,AS,AF,AF-KDZ,Kunduz,no,OAUZ,UND,,,https://en.wikipedia.org/wiki/Kunduz_Airport,Konduz,Asia/Kabul
35387,OAZI,small_airport,Camp Shorabak Airfield,31.848735,64.223175,2943.0,AS,AF,AF-HEL,Lashkar Gah,no,OAZI,OAZ,,,https://en.wikipedia.org/wiki/Camp_Shorabak,"Camp Bastion, Camp Leatherneck",Asia/Kabul
32739,OAZJ,small_airport,Zaranj Airport,30.972222,61.865833,1572.0,AS,AF,AF-NIM,Zaranj,no,OAZJ,ZAJ,,,,,Asia/Kabul
5079,OBBI,large_airport,Bahrain International Airport,26.267295,50.63764,6.0,AS,BH,BH-15,Manama,yes,OBBI,BAH,,http://www.bahrainairport.com/,https://en.wikipedia.org/wiki/Bahrain_International_Airport,مطار البحرين الدولي,Asia/Bahrain
316826,OCS,small_airport,Corisco International Airport,0.9125,9.3304,55.0,AF,GQ,GQ-LI,Corisco Island,no,FGCO,OCS,,,https://en.wikipedia.org/wiki/Corisco_International_Airport,,Africa/Malabo
5082,OEAB,medium_airport,Abha International Airport,18.2404,42.656601,6858.0,AS,SA,SA-14,Abha,yes,OEAB,AHB,,,https://en.wikipedia.org/wiki/Abha_International_Airport,Abha Regional Airport,Asia/Riyadh
5083,OEAH,medium_airport,Al-Ahsa International Airport,25.285299,49.485199,588.0,AS,SA,SA-04,Hofuf,yes,OEAH,HOF,,,https://en.wikipedia.org/wiki/Al-Ahsa_Domestic_Airport,,Asia/Riyadh
5084,OEBA,medium_airport,King Saud Bin Abdulaziz (Al Baha) Airport,20.298506,41.636153,5486.0,AS,SA,SA-11,Al-Baha,yes,OEBA,ABT,,,https://en.wikipedia.org/wiki/Al-Baha_Domestic_Airport,Al-Aqiq,Asia/Riyadh
5085,OEBH,medium_airport,Bisha Airport,19.9844,42.620899,3887.0,AS,SA,SA-14,Bisha,yes,OEBH,BHH,,,https://en.wikipedia.org/wiki/Bisha_Domestic_Airport,,Asia/Riyadh
5087,OEDF,large_airport,King Fahd International Airport,26.471200942993164,49.79790115356445,72.0,AS,SA,SA-04,Ad Dammam,yes,OEDF,DMM,,,https://en.wikipedia.org/wiki/King_Fahd_International_Airport,,Asia/Riyadh
5088,OEDM,medium_airport,King Salman Abdulaziz Airport,24.4499,44.121201,3026.0,AS,SA,SA-01,Dawadmi,yes,OEDM,DWD,,,,Al Dawadmi Airport,Asia/Riyadh
5089,OEDR,large_airport,King Abdulaziz Air Base,26.2654,50.152,84.0,AS,SA,SA-04,Dhahran,no,OEDR,DHA,,,https://en.wikipedia.org/wiki/King_Abdulaziz_Air_Base,"Dhahran international Airport, Dhahran Air Base, Dhahran Airport, Dhahran Airfield",Asia/Riyadh
5090,OEGN,medium_airport,Jizan Regional Airport / King Abdullah bin Abdulaziz Airport,16.9011,42.5858,20.0,AS,SA,SA-09,Jizan,yes,OEGN,GIZ,,,https://en.wikipedia.org/wiki/Jizan_Regional_Airport,Gizan,Asia/Riyadh
5091,OEGS,medium_airport,Gassim Airport,26.302799,43.774399,2126.0,AS,SA,SA-05,Buraidah,yes,OEGS,ELQ,,,https://en.wikipedia.org/wiki/Gassim_Regional_Airport,,Asia/Riyadh
5092,OEGT,medium_airport,Gurayat Domestic Airport,31.412413,37.278898,1672.0,AS,SA,SA-12,Gurayat,yes,OEGT,URY,,,https://en.wikipedia.org/wiki/Gurayat_Domestic_Airport,Guriat Airport,Asia/Riyadh
5093,OEHL,medium_airport,Ha'il Airport,27.437901,41.686298,3331.0,AS,SA,SA-06,Ha'il,yes,OEHL,HAS,,,https://en.wikipedia.org/wiki/Ha'il_Regional_Airport,Hail Airport,Asia/Riyadh
5095,OEJB,medium_airport,Jubail Airport,27.03899955749512,49.40510177612305,26.0,AS,SA,SA-04,Jubail,no,OEJB,QJB,,,,OEJL,Asia/Riyadh
5097,OEJN,large_airport,King Abdulaziz International Airport,21.6796,39.156502,48.0,AS,SA,SA-02,Jeddah,yes,OEJN,JED,,http://www.jed-airport.com/,https://en.wikipedia.org/wiki/King_Abdulaziz_International_Airport,"Mecca, Hajj",Asia/Riyadh
5098,OEKK,medium_airport,King Khaled Military City Airport,27.9009,45.528198,1352.0,AS,SA,SA-04,King Khaled Military City,yes,OEKK,KMC,,,https://en.wikipedia.org/wiki/King_Khaled_Military_City_Airport,,Asia/Riyadh
5099,OEKM,medium_airport,King Khalid Air Base,18.2973,42.803501,6778.0,AS,SA,SA-14,Khamis Mushait,no,OEKM,KMX,,,,,Asia/Riyadh
5101,OEMA,large_airport,Prince Mohammad Bin Abdulaziz Airport,24.5534,39.705101,2151.0,AS,SA,SA-03,Medina,yes,OEMA,MED,,http://www.tibahairports.com/en-EN/Pages/Main.aspx,https://en.wikipedia.org/wiki/Prince_Mohammad_Bin_Abdulaziz_Airport,Medinah,Asia/Riyadh
5102,OENG,medium_airport,Najran Domestic Airport,17.611401,44.419201,3982.0,AS,SA,SA-10,Najran,yes,OENG,EAM,,,https://en.wikipedia.org/wiki/Najran_Domestic_Airport,,Asia/Riyadh
332512,OENN,medium_airport,Neom Bay Airport,27.927598,35.28874,29.0,AS,SA,SA-07,Sharma,yes,OENN,NUM,,,https://en.wikipedia.org/wiki/Neom_Airport,"Neom Bay, Sharma",Asia/Riyadh
5103,OEPA,medium_airport,Al Qaisumah/Hafr Al Batin Airport,28.335199,46.125099,1174.0,AS,SA,SA-04,Qaisumah,yes,OEPA,AQI,,,https://en.wikipedia.org/wiki/Al_Qaisumah/Hafr_Al_Batin_Airport,Qaisumah Domestic Airport,Asia/Riyadh
5109,OEPS,medium_airport,Prince Sultan Air Base,24.062700271606445,47.58050155639648,1651.0,AS,SA,SA-01,,no,OEPS,AKH,,,,OEKH,Asia/Riyadh
5111,OERF,medium_airport,Rafha Domestic Airport,29.626399993896484,43.4906005859375,1474.0,AS,SA,SA-08,Rafha,yes,OERF,RAH,,,https://en.wikipedia.org/wiki/Rafha_Domestic_Airport,,Asia/Riyadh
5112,OERK,large_airport,King Khaled International Airport,24.957599639892575,46.69879913330078,2049.0,AS,SA,SA-01,Riyadh,yes,OERK,RUH,,,https://en.wikipedia.org/wiki/King_Khalid_International_Airport,Riyad,Asia/Riyadh
5114,OERR,medium_airport,Arar Domestic Airport,30.90660095214844,41.13819885253906,1813.0,AS,SA,SA-08,Arar,yes,OERR,RAE,,,https://en.wikipedia.org/wiki/Arar_Domestic_Airport,,Asia/Riyadh
5118,OESH,medium_airport,Sharurah Domestic Airport,17.4669,47.121399,2363.0,AS,SA,SA-10,Sharurah,yes,OESH,SHW,,,https://en.wikipedia.org/wiki/Sharurah_Domestic_Airport,,Asia/Riyadh
5119,OESK,medium_airport,Al-Jawf Domestic Airport,29.78510093688965,40.09999847412109,2261.0,AS,SA,SA-12,Al-Jawf,yes,OESK,AJF,,,https://en.wikipedia.org/wiki/Al-Jawf_Domestic_Airport,Al Jouf Airport,Asia/Riyadh
5120,OESL,small_airport,As-Sulayyil Airport,20.464701,45.619598,2021.0,AS,SA,SA-01,As-Sulayyil,no,OESL,SLF,,,,,Asia/Riyadh
5121,OETB,medium_airport,Tabuk Airport,28.3654,36.6189,2551.0,AS,SA,SA-07,Tabuk,yes,OETB,TUU,,,https://en.wikipedia.org/wiki/Tabuk_Regional_Airport,,Asia/Riyadh
5122,OETF,medium_airport,Ta’if Regional Airport,21.483001,40.543442,4848.0,AS,SA,SA-02,Ta’if,yes,OETF,TIF,,,https://en.wikipedia.org/wiki/Ta%E2%80%99if_Regional_Airport,Taif Airport,Asia/Riyadh
5125,OETR,medium_airport,Turaif Domestic Airport,31.692188,38.731544,2803.0,AS,SA,SA-08,Turaif,yes,OETR,TUI,,,https://en.wikipedia.org/wiki/Turaif_Domestic_Airport,,Asia/Riyadh
5127,OEWD,medium_airport,Wadi Al Dawasir Domestic Airport,20.504299,45.1996,2062.0,AS,SA,SA-01,Wadi Al Dawasir,yes,OEWD,WAE,,,https://en.wikipedia.org/wiki/Wadi_al-Dawasir_Domestic_Airport,,Asia/Riyadh
5128,OEWJ,medium_airport,Al Wajh Domestic Airport,26.198601,36.476398,66.0,AS,SA,SA-07,Al Wajh,yes,OEWJ,EJH,,,https://en.wikipedia.org/wiki/Al_Wajh_Domestic_Airport,"Wedjh, Wejh",Asia/Riyadh
5129,OEYN,medium_airport,Yanbu Airport / Prince Abdul Mohsin bin Abdulaziz international Airport,24.144199,38.0634,26.0,AS,SA,SA-03,Yanbu,yes,OEYN,YNB,,https://gaca.gov.sa/web/en-gb/airport/prince-abdulmohsin-bin-abdulaziz-airport,https://en.wikipedia.org/wiki/Yanbu_Airport,Yenbo,Asia/Riyadh
32751,OEZL,small_airport,Zilfi Airport,26.350000381469727,44.83300018310547,1900.0,AS,SA,SA-01,Zilfi,no,OEZL,ZUL,,,,,Asia/Riyadh
306980,OGE,small_airport,Ogeranang Airport,-6.46675,147.364166667,5850.0,OC,PG,PG-MPL,,no,AYOG,OGE,OGN,,,,Pacific/Port_Moresby
315194,OGM,small_airport,Ogobsucum Airport,9.1383,-77.93385,13.0,,PA,PS-GY,Ustupu,yes,,OGM,,,https://en.wikipedia.org/wiki/Ustupo_Airport,"Ogobsucun, Ogubsucum, Ogubsucun, Ustupo",America/Panama
3350,OI20,small_airport,Bahregan Airport,29.840099,50.272701,20.0,AS,IR,IR-18,Imam Hassan,no,OI20,IAQ,OI20,,,,Asia/Tehran
5130,OIAA,medium_airport,Abadan Airport,30.367887,48.230075,10.0,AS,IR,IR-06,Abadan,yes,OIAA,ABD,,,https://en.wikipedia.org/wiki/Abadan_Airport,,Asia/Tehran
5131,OIAD,medium_airport,Dezful Airport,32.434399,48.397598,474.0,AS,IR,IR-06,Dezful,yes,OIAD,DEF,,,https://en.wikipedia.org/wiki/Dezful_Airport,Vahdati Air Base,Asia/Tehran
5132,OIAG,medium_airport,Aghajari Airport,30.7444,49.6772,88.0,AS,IR,IR-06,Aghajari,no,OIAG,AKW,,,https://en.wikipedia.org/wiki/Aghajari_Airport,,Asia/Tehran
5133,OIAH,medium_airport,Gachsaran Airport,30.333869,50.833796,2414.0,AS,IR,IR-17,Gachsaran,yes,OIAH,GCH,,,https://en.wikipedia.org/wiki/Gachsaran_Airport,,Asia/Tehran
5134,OIAI,medium_airport,Shahid Asiyaee Airport,32.001719,49.268599,1206.0,AS,IR,IR-06,Masjed Soleyman,no,OIAI,QMJ,,,,Shahid Asyaee,Asia/Tehran
5135,OIAJ,small_airport,Omidiyeh Airport,30.8351993560791,49.5349006652832,85.0,AS,IR,IR-06,Omidiyeh,no,OIAJ,OMI,,,,,Asia/Tehran
5136,OIAM,medium_airport,Mahshahr Airport,30.5562,49.151901,8.0,AS,IR,IR-06,Mahshahr,yes,OIAM,MRX,,,https://en.wikipedia.org/wiki/Mahshahr_Airport,,Asia/Tehran
5137,OIAW,medium_airport,Lieutenant General Qasem Soleimani International Airport,31.3374,48.762001,66.0,AS,IR,IR-06,Ahvaz,yes,OIAW,AWZ,,,https://en.wikipedia.org/wiki/Ahvaz_International_Airport,"Ahvaz, Ahvaz International Airport, Ahwaz",Asia/Tehran
5138,OIBA,medium_airport,Abu Musa Island Airport,25.8757,55.033001,23.0,AS,IR,IR-22,Abu Musa,yes,OIBA,AEU,,,https://en.wikipedia.org/wiki/Abu_Musa_Airport,,Asia/Tehran
5139,OIBB,medium_airport,Bushehr Airport,28.9447994232,50.8345985413,68.0,AS,IR,IR-18,Bushehr,yes,OIBB,BUZ,,,https://en.wikipedia.org/wiki/Bushehr_Airport,,Asia/Tehran
5142,OIBJ,medium_airport,Jam Airport,27.820499,52.3522,2173.0,AS,IR,IR-18,Jam,no,OIBJ,KNR,,,,"Kangan, Tohid, OIBM",Asia/Tehran
5143,OIBK,medium_airport,Kish International Airport,26.5261993408,53.9802017212,101.0,AS,IR,IR-22,Kish Island,yes,OIBK,KIH,,,https://en.wikipedia.org/wiki/Kish_Airport,,Asia/Tehran
5144,OIBL,medium_airport,Bandar Lengeh International Airport,26.532283,54.82484,67.0,AS,IR,IR-22,Bandar Lengeh,yes,OIBL,BDH,,,https://en.wikipedia.org/wiki/Bandar_Lengeh_Airport,,Asia/Tehran
5145,OIBP,medium_airport,Persian Gulf International Airport,27.379601,52.737701,27.0,AS,IR,IR-18,Khiyaroo,yes,OIBP,PGU,,,https://en.wikipedia.org/wiki/Persian_Gulf_Airport,"Asalouyeh, Khalije Fars, PSEEZ, Bandar Asalouyeh, Pars-Special-Zone, عسلویه",Asia/Tehran
5146,OIBQ,medium_airport,Khark Airport,29.260503,50.322193,17.0,AS,IR,IR-18,Khark,no,OIBQ,KHK,,,,,Asia/Tehran
5147,OIBS,medium_airport,Siri Airport,25.908899,54.539398,43.0,AS,IR,IR-22,Siri,no,OIBS,SXI,,,,,Asia/Tehran
5148,OIBV,medium_airport,Lavan Airport,26.810742,53.354302,76.0,AS,IR,IR-22,Lavan Airport,no,OIBV,LVP,,,,,Asia/Tehran
5149,OICC,medium_airport,Shahid Ashrafi Esfahani Airport,34.3459014893,47.1581001282,4307.0,AS,IR,IR-05,Kermanshah,yes,OICC,KSH,,,https://en.wikipedia.org/wiki/Shahid_Ashrafi_Esfahani_Airport,,Asia/Tehran
5150,OICI,medium_airport,Ilam Airport,33.58660125732422,46.40480041503906,4404.0,AS,IR,IR-16,Ilam,no,OICI,IIL,,,https://en.wikipedia.org/wiki/Ilam_Airport,,Asia/Tehran
5151,OICK,medium_airport,Khoram Abad Airport,33.43539810180664,48.282901763916016,3782.0,AS,IR,IR-15,,yes,OICK,KHD,,,https://en.wikipedia.org/wiki/Khorramabad_Airport,,Asia/Tehran
5152,OICS,medium_airport,Sanandaj Airport,35.24589920043945,47.00920104980469,4522.0,AS,IR,IR-12,,yes,OICS,SDG,,,https://en.wikipedia.org/wiki/Sanandaj_Airport,,Asia/Tehran
5153,OIFE,small_airport,Hesa Airport,32.92890167236328,51.56110000610352,5256.0,AS,IR,IR-10,Hesa,no,OIFE,IFH,,,,,Asia/Tehran
5155,OIFK,medium_airport,Kashan Airport,33.895302,51.577,3465.0,AS,IR,IR-10,Kashan,yes,OIFK,KKS,,,https://en.wikipedia.org/wiki/Kashan_Airport,,Asia/Tehran
5156,OIFM,medium_airport,Isfahan Shahid Beheshti International Airport,32.750755,51.861483,5059.0,AS,IR,IR-10,Isfahan,yes,OIFM,IFN,,,https://en.wikipedia.org/wiki/Isfahan_International_Airport,Esfahan,Asia/Tehran
5158,OIFS,medium_airport,Shahrekord Airport,32.2971992493,50.8422012329,6723.0,AS,IR,IR-14,Shahrekord,no,OIFS,CQD,,,https://en.wikipedia.org/wiki/Shahrekord_Airport,,Asia/Tehran
5159,OIGG,medium_airport,Sardar-e-Jangal Airport,37.323333,49.617778,-40.0,AS,IR,IR-01,Rasht,yes,OIGG,RAS,,http://rasht.airport.ir/HomePage.aspx?site=rasht.airport&lang=fa-IR&tabid=0,https://en.wikipedia.org/wiki/Rasht_Airport,,Asia/Tehran
5160,OIHH,medium_airport,Hamadan Airport,34.869202,48.552502,5755.0,AS,IR,IR-13,Hamadan,yes,OIHH,HDM,,,,,Asia/Tehran
5161,OIHR,small_airport,Arak Airport,34.13809967041016,49.8473014831543,5440.0,AS,IR,IR-00,Araak,no,OIHR,AJK,,,,,Asia/Tehran
5162,OIHS,medium_airport,Nojeh Air Base,35.211601,48.6534,5609.0,AS,IR,IR-13,Amirabad,no,OIHS,NUJ,,,https://en.wikipedia.org/wiki/Hamadan_Airbase,"Hamadan Air Base, Shahrokhi, Noje",Asia/Tehran
5166,OIIE,large_airport,Imam Khomeini International Airport,35.416099548339844,51.15219879150391,3305.0,AS,IR,IR-23,Tehran,yes,OIIE,IKA,,http://www.ikia.ir/,https://en.wikipedia.org/wiki/Imam_Khomeini_International_Airport,Ahmadabad,Asia/Tehran
5168,OIII,large_airport,Mehrabad International Airport,35.68920135498047,51.31340026855469,3962.0,AS,IR,IR-23,Tehran,yes,OIII,THR,,,https://en.wikipedia.org/wiki/Mehrabad_International_Airport,,Asia/Tehran
5169,OIIK,medium_airport,Qazvin Airport,36.240101,50.0471,4184.0,AS,IR,IR-26,Qazvin,no,OIIK,GZW,,,https://en.wikipedia.org/wiki/Qazvin_Airport,Ghazvin,Asia/Tehran
5171,OIIP,medium_airport,Payam Karaj International Airport,35.7761,50.826698,4170.0,AS,IR,IR-30,Karaj,yes,OIIP,PYK,,,https://en.wikipedia.org/wiki/Payam_International_Airport,,Asia/Tehran
32103,OIIS,small_airport,Semnan Municipal Airport,35.591099,53.495098,3665.0,AS,IR,IR-20,Semnan,yes,OIIS,SNX,,,https://en.wikipedia.org/wiki/Semnan_Municipal_Airport,,Asia/Tehran
5172,OIKB,medium_airport,Bandar Abbas International Airport,27.218299865722656,56.37779998779297,22.0,AS,IR,IR-22,Bandar Abbas,yes,OIKB,BND,,,https://en.wikipedia.org/wiki/Bandar_Abbas_International_Airport,,Asia/Tehran
5173,OIKJ,medium_airport,Jiroft Airport,28.723519,57.675037,2663.0,AS,IR,IR-08,Jiroft,no,OIKJ,JYR,,,https://en.wikipedia.org/wiki/Jiroft_Airport,Sabzevaran,Asia/Tehran
5174,OIKK,medium_airport,Ayatollah Hashemi Rafsanjani International Airport,30.271276,56.949692,5741.0,AS,IR,IR-08,Kerman,yes,OIKK,KER,,,https://en.wikipedia.org/wiki/Ayatollah_Hashemi_Rafsanjani_Airport,,Asia/Tehran
5175,OIKM,medium_airport,Bam Airport,29.0842,58.450001,3231.0,AS,IR,IR-08,Bam,yes,OIKM,BXR,,,https://en.wikipedia.org/wiki/Bam_Airport,,Asia/Tehran
5176,OIKP,small_airport,Havadarya Airport,27.1583,56.172501,19.0,AS,IR,IR-22,Bandar Abbas,no,OIKP,HDR,,,,,Asia/Tehran
35276,OIKQ,small_airport,Qeshm Dayrestan International Airport,26.754639,55.902353,45.0,AS,IR,IR-22,Dayrestan,yes,OIKQ,GSM,,,https://en.wikipedia.org/wiki/Qeshm_International_Airport,Qeshm Island,Asia/Tehran
5178,OIKR,medium_airport,Rafsanjan Airport,30.298345,56.048979,5298.0,AS,IR,IR-08,Rafsanjan,yes,OIKR,RJN,,,https://en.wikipedia.org/wiki/Rafsanjan_Airport,,Asia/Tehran
5179,OIKY,medium_airport,Sirjan Airport,29.5509,55.672699,5846.0,AS,IR,IR-08,Sirjan,no,OIKY,SYJ,,,,,Asia/Tehran
5180,OIMB,medium_airport,Birjand International Airport,32.896525,59.281258,4952.0,AS,IR,IR-29,Birjand,yes,OIMB,XBJ,,,https://en.wikipedia.org/wiki/Birjand_Airport,,Asia/Tehran
5181,OIMC,medium_airport,Sarakhs Airport,36.50120162963867,61.06489944458008,945.0,AS,IR,IR-09,Sarakhs,no,OIMC,CKT,,,,,Asia/Tehran
5182,OIMJ,small_airport,Shahrud International Airport,36.425301,55.104198,4215.0,AS,IR,IR-20,Shahrud,no,OIMJ,RUD,,,,,Asia/Tehran
5183,OIMM,large_airport,Mashhad International Airport,36.235198974609375,59.64099884033203,3263.0,AS,IR,IR-09,Mashhad,yes,OIMM,MHD,,,https://en.wikipedia.org/wiki/Mashhad_International_Airport,Shahid Hashemi Nejad Airport,Asia/Tehran
5184,OIMN,medium_airport,Bojnord Airport,37.49300003051758,57.30820083618164,3499.0,AS,IR,IR-28,Bojnord,yes,OIMN,BJB,,,https://en.wikipedia.org/wiki/Bojnourd_Airport,Bojnourd,Asia/Tehran
5185,OIMS,medium_airport,Sabzevar National Airport,36.16809844970703,57.59519958496094,3010.0,AS,IR,IR-09,Sabzevar,yes,OIMS,AFZ,,,https://en.wikipedia.org/wiki/Sabzevar_Airport,,Asia/Tehran
5186,OIMT,medium_airport,Tabas Airport,33.6678009033,56.8927001953,2312.0,AS,IR,IR-21,Tabas,no,OIMT,TCX,,,,,Asia/Tehran
5187,OINE,small_airport,Kalaleh Airport,37.383301,55.452,425.0,AS,IR,IR-27,Kalaleh,no,OINE,KLM,,,https://en.wikipedia.org/wiki/Kalaleh_Airport,,Asia/Tehran
5188,OING,medium_airport,Gorgan Airport,36.9094009399,54.4012985229,-24.0,AS,IR,IR-27,Gorgan,no,OING,GBT,,,https://en.wikipedia.org/wiki/Gorgan_Airport,,Asia/Tehran
5189,OINJ,small_airport,Bishe Kola Air Base,36.65510177612305,52.34960174560547,-79.0,AS,IR,IR-02,Amol,no,OINJ,BSM,,,,,Asia/Tehran
5190,OINN,medium_airport,Nowshahr Airport,36.664286,51.46273,-61.0,AS,IR,IR-02,Nowshahr,yes,OINN,NSH,,,https://en.wikipedia.org/wiki/Noshahr_Airport,Noshahr,Asia/Tehran
